Date,Ticker,Close,Return,Volume,RVOL,Dollar_Vol,Market_Cap_Current
2020-02-20,NET,20.299999237060547,0.12715152576768662,10976200,7.397532628145292,222816851.62582397,58657206272
2020-02-26,NET,22.110000610351562,0.08969934020216955,7309000,2.987838528359734,161601994.46105957,58657206272
2020-05-07,NET,29.520000457763672,0.1831663148328421,10519600,2.9337892220979622,310538596.8154907,58657206272
2020-06-17,NET,35.79999923706055,0.13112163249760528,16244300,3.665002735615457,581545927.6065826,58657206272
2020-10-12,NET,57.0099983215332,0.22998921679283288,27061500,5.782390328174129,1542776069.5781708,58657206272
2020-11-06,NET,64.47000122070312,0.11155174518453664,16776700,2.5201213741719366,1081593869.47937,58657206272
2021-04-13,NET,77.61000061035156,0.1130072690959425,13151700,4.108352779105401,1020703445.0271606,58657206272
2022-08-05,NET,74.23999786376953,0.2705801382169989,22629700,4.665792463294799,1680028879.6577454,58657206272
2023-11-03,NET,64.41999816894531,0.13856479470079372,12900000,3.6342174248048016,831017976.3793945,58657206272
2024-02-08,NET,90.30999755859375,0.08350328988468585,18061200,5.90006811087863,1631106927.9052734,58657206272
2024-02-09,NET,107.91999816894531,0.19499502919293152,33191900,8.83394125858492,3582069787.223816,58657206272
2024-10-10,NET,92.45999908447266,0.08840497240754601,8239500,3.900355029585799,761824162.4565125,58657206272
2025-01-28,NET,139.97999572753906,0.10682370820301972,7638300,3.0916656210409577,1069209201.3656616,58657206272
2025-02-07,NET,166.66000366210938,0.1776427263332167,15078000,4.503375739773099,2512899535.217285,58657206272
2025-10-31,NET,253.3000030517578,0.13842698000790027,9483100,4.268936085927019,2402069258.9401245,58657206272
2026-01-26,NET,189.35000610351562,0.09173203089341686,7867800,3.168769030013049,1489767978.0212402,58657206272
2026-01-27,NET,205.9499969482422,0.08766828787769632,12530700,4.413181750945629,2580697626.7593384,58657206272
2022-12-16,NEXA,6.375357627868652,0.16695652720368634,1442700,15.3405284704131,9197728.449726105,1630319360
2021-06-08,NEXT,5.559999942779541,0.5977011242258076,109151300,60.3224157416695,606881221.7543125,1342543232
2022-03-25,NEXT,6.360000133514404,0.3222453657326177,17250700,22.69664695318102,109714454.30321693,1342543232
2023-02-02,NEXT,6.699999809265137,0.14139692331987197,1613700,3.9131858138829947,10811789.692211151,1342543232
2023-04-20,NEXT,6.230000019073486,0.09106829727715128,2611100,3.7294502449545086,16267153.04980278,1342543232
2023-06-14,NEXT,7.75,0.5107212138619255,37774100,44.246215116108814,292749275.0,1342543232
2024-05-20,NEXT,8.010000228881836,0.14756449956930948,4056000,3.198864308529516,32488560.928344727,1342543232
2024-11-06,NEXT,6.860000133514404,0.15294123586899047,6258600,5.086762518591969,42933996.83561325,1342543232
2024-12-31,NEXT,7.710000038146973,0.10458452966743477,4102100,3.303310074366955,31627191.156482697,1342543232
2025-01-16,NEXT,9.039999961853027,0.11604932544617239,7051100,4.176882636060718,63741943.73102188,1342543232
2025-03-18,NEXT,8.5,0.1724137931034483,4519900,3.3726192474863357,38419150.0,1342543232
